description,attribute,metric,value
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-05,Cases,0
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-06,Cases,1
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-07,Cases,0
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-08,Cases,0
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-09,Cases,1
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-10,Cases,2
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-11,Cases,0
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-12,Cases,0
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-13,Cases,1
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-14,Cases,2
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-15,Cases,8
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-16,Cases,0
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-17,Cases,4
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-18,Cases,1
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-19,Cases,1
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-20,Cases,5
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-21,Cases,3
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-22,Cases,2
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-23,Cases,3
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-24,Cases,3
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-25,Cases,2
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-26,Cases,3
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-27,Cases,12
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-28,Cases,9
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-29,Cases,8
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-01,Cases,30
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-02,Cases,20
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-03,Cases,34
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-04,Cases,40
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-05,Cases,32
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-06,Cases,62
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-07,Cases,46
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-08,Cases,114
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-09,Cases,196
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-10,Cases,173
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-11,Cases,177
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-12,Cases,177
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-13,Cases,263
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-14,Cases,209
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-15,Cases,262
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-16,Cases,326
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-17,Cases,330
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-18,Cases,329
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-19,Cases,279
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-20,Cases,331
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-21,Cases,257
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-22,Cases,226
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-23,Cases,399
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-24,Cases,367
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-25,Cases,387
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-26,Cases,247
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-27,Cases,373
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-28,Cases,289
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-29,Cases,278
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-30,Cases,373
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-31,Cases,265
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-01,Cases,422
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-02,Cases,301
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-03,Cases,341
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-04,Cases,279
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-05,Cases,276
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-06,Cases,365
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-07,Cases,335
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-08,Cases,289
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-09,Cases,302
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-10,Cases,355
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-11,Cases,315
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-12,Cases,288
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-13,Cases,339
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-14,Cases,282
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-15,Cases,330
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-16,Cases,288
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-17,Cases,280
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-18,Cases,188
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-19,Cases,99
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-20,Cases,162
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-21,Cases,79
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-22,Cases,87
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-23,Cases,2
Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-24,Cases,1
Cases of COVID-19 in Colorado by Date of Illness Onset,Note,Onset date may be unavailable for some cases and inferred.,NA
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-02,Cases,1
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-03,Cases,1
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-04,Cases,1
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-05,Cases,1
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-06,Cases,2
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-07,Cases,2
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-08,Cases,2
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-09,Cases,3
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-10,Cases,5
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-11,Cases,5
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-12,Cases,5
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-13,Cases,6
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-14,Cases,8
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-15,Cases,16
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-16,Cases,16
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-17,Cases,20
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-18,Cases,21
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-19,Cases,22
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-20,Cases,27
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-21,Cases,30
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-22,Cases,32
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-23,Cases,35
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-24,Cases,38
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-25,Cases,40
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-26,Cases,43
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-27,Cases,55
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-28,Cases,64
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-29,Cases,72
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-01,Cases,102
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-02,Cases,122
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-03,Cases,156
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-04,Cases,196
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-05,Cases,228
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-06,Cases,290
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-07,Cases,336
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-08,Cases,450
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-09,Cases,646
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-10,Cases,819
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-11,Cases,996
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-12,Cases,1173
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-13,Cases,1436
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-14,Cases,1645
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-15,Cases,1907
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-16,Cases,2233
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-17,Cases,2563
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-18,Cases,2892
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-19,Cases,3171
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-20,Cases,3502
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-21,Cases,3759
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-22,Cases,3985
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-23,Cases,4384
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-24,Cases,4751
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-25,Cases,5138
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-26,Cases,5385
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-27,Cases,5758
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-28,Cases,6047
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-29,Cases,6325
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-30,Cases,6698
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-31,Cases,6963
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-01,Cases,7385
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-02,Cases,7686
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-03,Cases,8027
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-04,Cases,8306
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-05,Cases,8582
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-06,Cases,8947
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-07,Cases,9282
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-08,Cases,9571
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-09,Cases,9873
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-10,Cases,10228
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-11,Cases,10543
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-12,Cases,10831
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-13,Cases,11170
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-14,Cases,11452
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-15,Cases,11782
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-16,Cases,12070
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-17,Cases,12350
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-18,Cases,12538
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-19,Cases,12637
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-20,Cases,12799
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-21,Cases,12878
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-22,Cases,12965
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-23,Cases,12967
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-24,Cases,12968
Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,Note,Data is reported daily around 4pm; subsequent days' data may show differences as cases are reported after this time.,NA
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-02-20,Cases,1
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-02-21,Cases,1
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-02-22,Cases,1
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-02-23,Cases,1
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-02-24,Cases,1
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-02-25,Cases,1
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-02-26,Cases,2
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-02-27,Cases,2
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-02-28,Cases,2
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-02-29,Cases,2
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-01,Cases,2
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-02,Cases,2
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-03,Cases,2
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-04,Cases,2
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-05,Cases,10
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-06,Cases,10
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-07,Cases,10
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-08,Cases,10
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-09,Cases,15
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-10,Cases,21
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-11,Cases,40
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-12,Cases,50
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-13,Cases,78
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-14,Cases,110
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-15,Cases,144
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-16,Cases,181
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-17,Cases,210
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-18,Cases,278
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-19,Cases,364
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-20,Cases,478
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-21,Cases,593
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-22,Cases,719
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-23,Cases,908
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-24,Cases,1083
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-25,Cases,1399
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-26,Cases,1695
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-27,Cases,2023
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-28,Cases,2266
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-29,Cases,2598
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-30,Cases,2924
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-31,Cases,3308
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-01,Cases,3704
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-02,Cases,4154
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-03,Cases,4546
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-04,Cases,4936
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-05,Cases,5156
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-06,Cases,5423
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-07,Cases,5671
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-08,Cases,6220
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-09,Cases,6578
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-10,Cases,7013
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-11,Cases,7446
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-12,Cases,7827
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-13,Cases,8123
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-14,Cases,8430
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-15,Cases,8830
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-16,Cases,9179
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-17,Cases,9587
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-18,Cases,9851
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-19,Cases,10177
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-20,Cases,10457
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-21,Cases,10906
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-22,Cases,11291
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-23,Cases,12250
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-24,Cases,12968
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,Note,Data is reported daily around 4pm; subsequent days' data may show differences as cases are reported after this time.,NA
"Case Rates Per 100,000 People in Colorado by County",Adams County,Rate Per 100000,254.56
"Case Rates Per 100,000 People in Colorado by County",Alamosa County,Rate Per 100000,61.79
"Case Rates Per 100,000 People in Colorado by County",Arapahoe County,Rate Per 100000,319.8
"Case Rates Per 100,000 People in Colorado by County",Archuleta County,Rate Per 100000,58.24
"Case Rates Per 100,000 People in Colorado by County",Baca County,Rate Per 100000,281.93
"Case Rates Per 100,000 People in Colorado by County",Bent County,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Boulder County,Rate Per 100000,152.7
"Case Rates Per 100,000 People in Colorado by County",Broomfield County,Rate Per 100000,194.38
"Case Rates Per 100,000 People in Colorado by County",Chaffee County,Rate Per 100000,324.55
"Case Rates Per 100,000 People in Colorado by County",Cheyenne County,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Clear Creek County,Rate Per 100000,134.53
"Case Rates Per 100,000 People in Colorado by County",Conejos County,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Costilla County,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Crowley County,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Custer County,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Delta County,Rate Per 100000,84.04
"Case Rates Per 100,000 People in Colorado by County",Denver County,Rate Per 100000,346.48
"Case Rates Per 100,000 People in Colorado by County",Dolores County,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Douglas County,Rate Per 100000,123.96
"Case Rates Per 100,000 People in Colorado by County",Eagle County,Rate Per 100000,933.23
"Case Rates Per 100,000 People in Colorado by County",El Paso County,Rate Per 100000,120.66
"Case Rates Per 100,000 People in Colorado by County",Elbert County,Rate Per 100000,102.98
"Case Rates Per 100,000 People in Colorado by County",Fremont County,Rate Per 100000,41.74
"Case Rates Per 100,000 People in Colorado by County",Garfield County,Rate Per 100000,138.78
"Case Rates Per 100,000 People in Colorado by County",Gilpin County,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Grand County,Rate Per 100000,32.31
"Case Rates Per 100,000 People in Colorado by County",Grand Total County,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Gunnison County,Rate Per 100000,879.29
"Case Rates Per 100,000 People in Colorado by County",Hinsdale County,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Huerfano County,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Jackson County,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Jefferson County,Rate Per 100000,213.29
"Case Rates Per 100,000 People in Colorado by County",Kiowa County,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Kit Carson County,Rate Per 100000,265.47
"Case Rates Per 100,000 People in Colorado by County",La Plata County,Rate Per 100000,104.6
"Case Rates Per 100,000 People in Colorado by County",Lake County,Rate Per 100000,206.13
"Case Rates Per 100,000 People in Colorado by County",Larimer County,Rate Per 100000,86.48
"Case Rates Per 100,000 People in Colorado by County",Las Animas County,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Lincoln County,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Logan County,Rate Per 100000,974.65
"Case Rates Per 100,000 People in Colorado by County",Mesa County,Rate Per 100000,24.73
"Case Rates Per 100,000 People in Colorado by County",Mineral County,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Moffat County,Rate Per 100000,45.52
"Case Rates Per 100,000 People in Colorado by County",Montezuma County,Rate Per 100000,57.34
"Case Rates Per 100,000 People in Colorado by County",Montrose County,Rate Per 100000,205.87
"Case Rates Per 100,000 People in Colorado by County",Morgan County,Rate Per 100000,873.59
"Case Rates Per 100,000 People in Colorado by County",Otero County,Rate Per 100000,43.56
"Case Rates Per 100,000 People in Colorado by County",Ouray County,Rate Per 100000,104.21
"Case Rates Per 100,000 People in Colorado by County",Park County,Rate Per 100000,37.72
"Case Rates Per 100,000 People in Colorado by County",Phillips County,Rate Per 100000,117.21
"Case Rates Per 100,000 People in Colorado by County",Pitkin County,Rate Per 100000,330
"Case Rates Per 100,000 People in Colorado by County",Prowers County,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Pueblo County,Rate Per 100000,72.4
"Case Rates Per 100,000 People in Colorado by County",Rio Blanco County,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Rio Grande County,Rate Per 100000,62.36
"Case Rates Per 100,000 People in Colorado by County",Routt County,Rate Per 100000,202.47
"Case Rates Per 100,000 People in Colorado by County",Saguache County,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",San Juan County,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",San Miguel County,Rate Per 100000,207.9
"Case Rates Per 100,000 People in Colorado by County",Sedgwick County,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Summit County,Rate Per 100000,313.18
"Case Rates Per 100,000 People in Colorado by County",Teller County,Rate Per 100000,107.74
"Case Rates Per 100,000 People in Colorado by County",Unknown Or Pending County,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Washington County,Rate Per 100000,126.88
"Case Rates Per 100,000 People in Colorado by County",Weld County,Rate Per 100000,455.05
"Case Rates Per 100,000 People in Colorado by County",Yuma County,Rate Per 100000,59.83
"Case Rates Per 100,000 People in Colorado by County",Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
"Case Rates Per 100,000 People in Colorado by County",Note,Rates are not shown for counties with fewer than 5 cases.,NA
"Case Rates Per 100,000 People in Colorado by County",Note,Caution should be used when interpreting rates in counties with small populations.,NA
"Case Rates Per 100,000 People in Colorado by County",Note,Some cases may still be under investigation and county not assigned yet.,NA
Number of Deaths by County,Denver County,Deaths,132
Number of Deaths by County,Arapahoe County,Deaths,127
Number of Deaths by County,Weld County,Deaths,78
Number of Deaths by County,El Paso County,Deaths,66
Number of Deaths by County,Jefferson County,Deaths,61
Number of Deaths by County,Adams County,Deaths,57
Number of Deaths by County,Boulder County,Deaths,29
Number of Deaths by County,Douglas County,Deaths,19
Number of Deaths by County,Larimer County,Deaths,18
Number of Deaths by County,Chaffee County,Deaths,12
Number of Deaths by County,Morgan County,Deaths,11
Number of Deaths by County,Montrose County,Deaths,9
Number of Deaths by County,Pueblo County,Deaths,9
Number of Deaths by County,Eagle County,Deaths,7
Number of Deaths by County,Broomfield County,Deaths,5
Number of Deaths by County,Gunnison County,Deaths,4
Number of Deaths by County,Routt County,Deaths,4
Number of Deaths by County,Alamosa County,Deaths,2
Number of Deaths by County,Garfield County,Deaths,2
Number of Deaths by County,Kit Carson County,Deaths,2
Number of Deaths by County,Montezuma County,Deaths,2
Number of Deaths by County,Out Of State County,Deaths,2
Number of Deaths by County,Pitkin County,Deaths,2
Number of Deaths by County,Teller County,Deaths,2
Number of Deaths by County,Unknown County,Deaths,2
Number of Deaths by County,Clear Creek County,Deaths,1
Number of Deaths by County,Crowley County,Deaths,1
Number of Deaths by County,Delta County,Deaths,1
Number of Deaths by County,Elbert County,Deaths,1
Number of Deaths by County,Logan County,Deaths,1
Number of Deaths by County,Otero County,Deaths,1
Number of Deaths by County,Ouray County,Deaths,1
Number of Deaths by County,Summit County,Deaths,1
